x-axis,1,,,,,,,,
second,Volt,,second,Volt,uA,,,,
1.49E-02,9.05E-02,,,,,,,,
1.49E-02,7.29E-02,,,,,,,,
1.50E-02,7.29E-02,,,,,,,,
1.50E-02,7.54E-02,,,,,,,,
1.50E-02,7.29E-02,,,,,,,,
1.50E-02,9.05E-02,,,,,,,,
1.50E-02,7.54E-02,,,,,,,,
1.50E-02,9.05E-02,,,,,,,,
1.50E-02,7.54E-02,,,,,,,,
1.50E-02,9.30E-02,,,,,,,,
1.50E-02,9.05E-02,,,,,,,,
1.50E-02,7.54E-02,,,,,,,,
1.51E-02,9.30E-02,,,,,,,,
1.51E-02,7.54E-02,,,,,,,,
1.51E-02,7.29E-02,,,,,,,,
1.51E-02,7.54E-02,,,,,,,,
1.51E-02,9.30E-02,,,,,,,,
1.51E-02,7.54E-02,,,,,,,,
1.51E-02,7.54E-02,,,,,,,,
1.51E-02,9.55E-02,,,,,,,,
1.51E-02,7.29E-02,,,,,,,,
1.51E-02,7.29E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,7.29E-02,,,,,,,,
1.52E-02,9.30E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,8.79E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,7.54E-02,,,,,,,,
1.52E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,7.54E-02,,,,,,,,
1.53E-02,7.29E-02,,,,,,,,
1.53E-02,9.30E-02,,,,,,,,
1.53E-02,9.30E-02,,,,,,,,
1.54E-02,7.54E-02,,,,,,,,
1.54E-02,9.05E-02,,,,,,,,
1.54E-02,7.29E-02,,,,,,,,
1.54E-02,7.29E-02,,,,,,,,
1.54E-02,7.29E-02,,,,,,,,
1.54E-02,7.29E-02,,,,,,,,
1.54E-02,9.30E-02,,,,,,,,
1.54E-02,9.05E-02,,,,,,,,
1.54E-02,9.05E-02,,,,,,,,
1.54E-02,9.30E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.55E-02,9.05E-02,,,,,,,,
1.55E-02,7.04E-02,,,,,,,,
1.55E-02,9.05E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.55E-02,7.54E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.55E-02,7.29E-02,,,,,,,,
1.56E-02,7.29E-02,,,,,,,,
1.56E-02,7.29E-02,,,,,,,,
1.56E-02,7.29E-02,,,,,,,,
1.56E-02,5.28E-02,,,,,,,,
1.56E-02,7.54E-02,,,,,,,,
1.56E-02,7.54E-02,,,,,,,,
1.56E-02,7.54E-02,,,,,,,,
1.56E-02,9.05E-02,,,,,,,,
1.56E-02,9.05E-02,,,,,,,,
1.56E-02,9.05E-02,,,,,,,,
1.57E-02,7.54E-02,,,,,,,,
1.57E-02,7.29E-02,,,,,,,,
1.57E-02,7.29E-02,,,,,,,,
1.57E-02,7.54E-02,,,,,,,,
1.57E-02,7.29E-02,,,,,,,,
1.57E-02,7.29E-02,,,,,,,,
1.57E-02,9.05E-02,,,,,,,,
1.57E-02,9.30E-02,,,,,,,,
1.57E-02,9.05E-02,,,,,,,,
1.57E-02,7.04E-02,,,,,,,,
1.58E-02,7.29E-02,,,,,,,,
1.58E-02,9.30E-02,,,,,,,,
1.58E-02,9.05E-02,,,,,,,,
1.58E-02,9.30E-02,,,,,,,,
1.58E-02,7.29E-02,,,,,,,,
1.58E-02,7.29E-02,,,,,,,,
1.58E-02,5.53E-02,,,,,,,,
1.58E-02,7.54E-02,,,,,,,,
1.58E-02,7.29E-02,,,,,,,,
1.58E-02,9.05E-02,,,,,,,,
1.59E-02,9.05E-02,,,,,,,,
1.59E-02,7.54E-02,,,,,,,,
1.59E-02,7.29E-02,,,,,,,,
1.59E-02,7.29E-02,,,,,,,,
1.59E-02,7.29E-02,,,,,,,,
1.59E-02,9.30E-02,,,,,,,,
1.59E-02,7.04E-02,,,,,,,,
1.59E-02,7.54E-02,,,,,,,,
1.59E-02,5.28E-02,,,,,,,,
1.59E-02,7.29E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
1.60E-02,8.79E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
1.60E-02,7.04E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
1.60E-02,9.05E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
1.60E-02,7.29E-02,,,,,,,,
